avg_items_per_order,active_months,monetary_per_active_month,frequency_per_active_month,inter_purchase_gap_mean,inter_purchase_gap_std,user_id
-0.6882552175895381,-0.3624300807696524,0.9708863798702768,0.0,-0.3718403132753647,-0.11397604236205731,277.0
-0.6882552175895381,-0.3624300807696524,0.4819396258276013,0.0,-0.3718403132753647,-0.11397604236205731,281.0
1.382901360846371,-0.3624300807696524,0.626163872659158,0.0,-0.3718403132753647,-0.11397604236205731,286.0
-0.6882552175895381,-0.3624300807696524,-2.8163602511341614,0.0,-0.3718403132753647,-0.11397604236205731,288.0
-0.6882552175895381,-0.3624300807696524,-1.910724886260303,0.0,-0.3718403132753647,-0.11397604236205731,296.0
-0.6882552175895381,-0.3624300807696524,0.8726375793767503,0.0,-0.3718403132753647,-0.11397604236205731,315.0
-0.6882552175895381,-0.3624300807696524,-0.14712150604822605,0.0,-0.3718403132753647,-0.11397604236205731,316.0
-0.6882552175895381,-0.3624300807696524,-0.5698323862725154,0.0,-0.3718403132753647,-0.11397604236205731,324.0
0.875838917788231,2.759050536113106,0.05962557483666918,0.0,2.7018483712242043,-0.11397604236205731,334.0
0.875838917788231,2.759050536113106,0.06868237530597422,0.0,2.7017693336791972,-0.11397604236205731,344.0
1.382901360846371,-0.3624300807696524,0.6600482663820507,0.0,-0.3718403132753647,-0.11397604236205731,353.0
-0.6882552175895381,-0.3624300807696524,0.9715995515235221,0.0,-0.3718403132753647,-0.11397604236205731,360.0
-0.6882552175895381,-0.3624300807696524,-1.0245316871672725,0.0,-0.3718403132753647,-0.11397604236205731,362.0
-0.6882552175895381,-0.3624300807696524,-0.8876309541175961,0.0,-0.3718403132753647,-0.11397604236205731,364.0
-0.6882552175895381,-0.3624300807696524,1.0108988541017927,0.0,-0.3718403132753647,-0.11397604236205731,365.0
-0.6882552175895381,-0.3624300807696524,-0.6603665982424065,0.0,-0.3718403132753647,-0.11397604236205731,366.0
-0.6882552175895381,-0.3624300807696524,-1.0326224831543236,0.0,-0.3718403132753647,-0.11397604236205731,368.0
-0.6882552175895381,-0.3624300807696524,-0.15801115556875248,0.0,-0.3718403132753647,-0.11397604236205731,381.0
1.672921794431678,-0.3624300807696524,-0.005251431336707025,0.0,-0.3718403132753647,-0.11397604236205731,382.0
-0.6882552175895381,-0.3624300807696524,-0.7314930320812787,0.0,-0.3718403132753647,-0.11397604236205731,383.0
1.5826770361193707,2.759050536113106,0.31264975843577564,0.0,2.7019543980201757,-0.11397604236205731,389.0
-0.6882552175895381,-0.3624300807696524,-0.7314930320812787,0.0,-0.3718403132753647,-0.11397604236205731,396.0
-0.6882552175895381,-0.3624300807696524,-0.9304193007392061,0.0,-0.3718403132753647,-0.11397604236205731,406.0
1.382901360846371,-0.3624300807696524,0.1025462005929286,0.0,-0.3718403132753647,-0.11397604236205731,415.0
1.382901360846371,-0.3624300807696524,0.978706399892254,0.0,-0.3718403132753647,-0.11397604236205731,416.0
-0.6882552175895381,-0.3624300807696524,-0.7314930320812787,0.0,-0.3718403132753647,-0.11397604236205731,420.0
1.382901360846371,-0.3624300807696524,0.46468050782844095,0.0,-0.3718403132753647,-0.11397604236205731,423.0
-0.6882552175895381,-0.3624300807696524,0.1383514560947024,0.0,-0.3718403132753647,-0.11397604236205731,424.0
-0.6882552175895381,-0.3624300807696524,-0.8821863178465945,0.0,-0.3718403132753647,-0.11397604236205731,425.0
-0.6882552175895381,-0.3624300807696524,-0.4288608080796412,0.0,-0.3718403132753647,-0.11397604236205731,426.0
-0.6882552175895381,-0.3624300807696524,0.03283553099889879,0.0,-0.3718403132753647,-0.11397604236205731,432.0
-0.6882552175895381,-0.3624300807696524,0.8463395457305317,0.0,-0.3718403132753647,-0.11397604236205731,440.0
-0.6882552175895381,-0.3624300807696524,-0.7314930320812787,0.0,-0.3718403132753647,-0.11397604236205731,441.0
1.104072149715031,2.7600881134412103,1.048381693845521,0.0,2.701992070075624,8.773782837140045,442.0
-0.6882552175895381,-0.3624300807696524,-1.287200190679156,0.0,-0.3718403132753647,-0.11397604236205731,444.0
1.382901360846371,-0.3624300807696524,0.19558236372003981,0.0,-0.3718403132753647,-0.11397604236205731,445.0
-0.6882552175895381,2.759050536113106,0.387344810419224,0.0,2.7018784894618464,-0.11397604236205731,446.0
-0.6882552175895381,-0.3624300807696524,-0.7347857727371979,0.0,-0.3718403132753647,-0.11397604236205731,451.0
1.5826770361193707,2.759050536113106,0.8816963075231669,0.0,2.6947963112250335,-0.11397604236205731,453.0
1.7424336221052605,-0.3624300807696524,1.2287134751349629,0.0,-0.3718403132753647,-0.11397604236205731,456.0
-0.6882552175895381,-0.3624300807696524,-0.9308555307312804,0.0,-0.3718403132753647,-0.11397604236205731,466.0
1.7424336221052605,-0.3624300807696524,1.6411595401985082,0.0,-0.3718403132753647,-0.11397604236205731,468.0
-0.6882552175895381,-0.3624300807696524,0.8898289399282335,0.0,-0.3718403132753647,-0.11397604236205731,470.0
0.875838917788231,2.759050536113106,0.6396603779729783,0.0,2.7020790830444303,-0.11397604236205731,472.0
-0.6882552175895381,-0.3624300807696524,-1.4300178395081746,0.0,-0.3718403132753647,-0.11397604236205731,479.0
-0.6882552175895381,-0.3624300807696524,0.7045827594050856,0.0,-0.3718403132753647,-0.11397604236205731,480.0
-0.6882552175895381,2.759050536113106,0.05998566214701705,0.0,2.701505524882608,-0.11397604236205731,482.0
-0.6882552175895381,-0.3624300807696524,-0.29053868564633084,0.0,-0.3718403132753647,-0.11397604236205731,493.0
-0.6882552175895381,-0.3624300807696524,0.03283553099889879,0.0,-0.3718403132753647,-0.11397604236205731,495.0
1.382901360846371,-0.3624300807696524,-0.005060545847821182,0.0,-0.3718403132753647,-0.11397604236205731,498.0
1.382901360846371,-0.3624300807696524,0.40240171284290865,0.0,-0.3718403132753647,-0.11397604236205731,502.0
1.382901360846371,-0.3624300807696524,2.1493871313105695,0.0,-0.3718403132753647,-0.11397604236205731,504.0
-0.6882552175895381,-0.3624300807696524,0.18758438660588525,0.0,-0.3718403132753647,-0.11397604236205731,505.0
-0.6882552175895381,-0.3624300807696524,-0.28537573145402584,0.0,-0.3718403132753647,-0.11397604236205731,509.0
-0.6882552175895381,-0.3624300807696524,-0.2138813319916823,0.0,-0.3718403132753647,-0.11397604236205731,520.0
-0.6882552175895381,2.759050536113106,-0.3810948212916033,0.0,2.7019196158845014,-0.11397604236205731,524.0
-0.6882552175895381,-0.3624300807696524,0.2522894456802424,0.0,-0.3718403132753647,-0.11397604236205731,525.0
-0.6882552175895381,-0.3624300807696524,0.6529946353138055,0.0,-0.3718403132753647,-0.11397604236205731,526.0
-0.6882552175895381,-0.3624300807696524,-1.9760070093374709,0.0,-0.3718403132753647,-0.11397604236205731,528.0
1.7424336221052605,-0.3624300807696524,1.375071394314754,0.0,-0.3718403132753647,-0.11397604236205731,531.0
1.382901360846371,-0.3624300807696524,0.0868417496603833,0.0,-0.3718403132753647,-0.11397604236205731,532.0
1.5826770361193707,-0.3624300807696524,1.1129967581630118,8.673617379884035e-17,2.6618363087386507,-0.11397604236205731,536.0
-0.6882552175895381,-0.3624300807696524,-1.6368131117236202,0.0,-0.3718403132753647,-0.11397604236205731,541.0
-0.6882552175895381,-0.3624300807696524,-1.812185393903406,0.0,-0.3718403132753647,-0.11397604236205731,542.0
-0.6882552175895381,-0.3624300807696524,-0.6282576669260572,0.0,-0.3718403132753647,-0.11397604236205731,550.0
-0.6882552175895381,-0.3624300807696524,1.187200005204562,0.0,-0.3718403132753647,-0.11397604236205731,557.0
1.5826770361193707,2.759050536113106,0.40656284642820484,0.0,2.7002454037054657,-0.11397604236205731,558.0
-0.6882552175895381,-0.3624300807696524,-0.5158091434928261,0.0,-0.3718403132753647,-0.11397604236205731,569.0
-0.6882552175895381,-0.3624300807696524,0.7824349246026986,0.0,-0.3718403132753647,-0.11397604236205731,570.0
-0.6882552175895381,-0.3624300807696524,-0.7314930320812787,0.0,-0.3718403132753647,-0.11397604236205731,574.0
-0.6882552175895381,-0.3624300807696524,-0.731127760102091,0.0,-0.3718403132753647,-0.11397604236205731,577.0
1.672921794431678,-0.3624300807696524,1.4690863246671386,0.0,-0.3718403132753647,-0.11397604236205731,585.0
1.382901360846371,-0.3624300807696524,1.1406030453876865,0.0,-0.3718403132753647,-0.11397604236205731,587.0
-0.6882552175895381,-0.3624300807696524,-1.7058154442943025,0.0,-0.3718403132753647,-0.11397604236205731,589.0
1.382901360846371,-0.3624300807696524,-0.4605368844592867,0.0,-0.3718403132753647,-0.11397604236205731,606.0
-0.6882552175895381,-0.3624300807696524,-0.9304193007392061,0.0,-0.3718403132753647,-0.11397604236205731,609.0
-0.6882552175895381,-0.3624300807696524,-1.070015946649157,0.0,-0.3718403132753647,-0.11397604236205731,610.0
-0.6882552175895381,-0.3624300807696524,-1.2002200558460825,0.0,-0.3718403132753647,-0.11397604236205731,614.0
-0.6882552175895381,-0.3624300807696524,-0.2637558432351404,0.0,-0.3718403132753647,-0.11397604236205731,633.0
1.382901360846371,-0.3624300807696524,0.004251025136669068,0.0,-0.3718403132753647,-0.11397604236205731,636.0
-0.6882552175895381,-0.3624300807696524,0.12144476066282103,0.0,-0.3718403132753647,-0.11397604236205731,637.0
1.672921794431678,-0.3624300807696524,0.3653967491067407,0.0,-0.3718403132753647,-0.11397604236205731,640.0
-0.6882552175895381,-0.3624300807696524,-0.5619534362204769,0.0,-0.3718403132753647,-0.11397604236205731,641.0
1.382901360846371,-0.3624300807696524,1.5688357579278769,0.0,-0.3718403132753647,-0.11397604236205731,644.0
-0.6882552175895381,-0.3624300807696524,-0.9308555307312804,0.0,-0.3718403132753647,-0.11397604236205731,645.0
-0.6882552175895381,-0.3624300807696524,-0.2138813319916823,0.0,-0.3718403132753647,-0.11397604236205731,647.0
-0.6882552175895381,2.759050536113106,-0.15244418435100293,0.0,2.7018662327592455,-0.11397604236205731,650.0
1.382901360846371,-0.3624300807696524,1.8106300169668956,0.0,-0.3718403132753647,-0.11397604236205731,655.0
1.382901360846371,-0.3624300807696524,0.4788552188741964,0.0,-0.3718403132753647,-0.11397604236205731,657.0
-0.6882552175895381,-0.3624300807696524,-1.6649145011500643,0.0,-0.3718403132753647,-0.11397604236205731,663.0
1.382901360846371,-0.3624300807696524,1.6884910819798669,0.0,-0.3718403132753647,-0.11397604236205731,667.0
-0.6882552175895381,2.759050536113106,-0.6186364483321981,0.0,2.6889998654770446,-0.11397604236205731,669.0
-0.6882552175895381,-0.3624300807696524,-1.1205114383992874,0.0,-0.3718403132753647,-0.11397604236205731,674.0
-0.6882552175895381,-0.3624300807696524,0.20146414452073602,0.0,-0.3718403132753647,-0.11397604236205731,679.0
1.382901360846371,-0.3624300807696524,0.9556412620312416,0.0,-0.3718403132753647,-0.11397604236205731,682.0
-0.6882552175895381,2.759050536113106,0.23473252224370722,0.0,2.70161268556935,-0.11397604236205731,685.0
1.672921794431678,-0.3624300807696524,0.9209459049333304,0.0,-0.3718403132753647,-0.11397604236205731,686.0
-0.6882552175895381,-0.3624300807696524,-1.5710122934259039,0.0,-0.3718403132753647,-0.11397604236205731,687.0
-0.6882552175895381,-0.3624300807696524,-0.731127760102091,0.0,-0.3718403132753647,-0.11397604236205731,690.0
-0.6882552175895381,-0.3624300807696524,-0.47149109610200285,0.0,-0.3718403132753647,-0.11397604236205731,696.0
-0.6882552175895381,-0.3624300807696524,-1.172838261291023,0.0,-0.3718403132753647,-0.11397604236205731,699.0
-0.6882552175895381,-0.3624300807696524,-0.9304193007392061,0.0,-0.3718403132753647,-0.11397604236205731,701.0
-0.6882552175895381,-0.3624300807696524,-1.3487343466769561,0.0,-0.3718403132753647,-0.11397604236205731,702.0
1.382901360846371,2.759050536113106,0.07802047066329243,0.0,2.701805199584937,-0.11397604236205731,715.0
-0.6882552175895381,-0.3624300807696524,-0.3355415077753113,0.0,-0.3718403132753647,-0.11397604236205731,717.0
1.7424336221052605,-0.3624300807696524,1.6249772773656397,0.0,-0.3718403132753647,-0.11397604236205731,723.0
1.7424336221052605,-0.3624300807696524,2.4041351126072623,0.0,-0.3718403132753647,-0.11397604236205731,724.0
-0.6882552175895381,2.759050536113106,0.5536233129202592,0.0,2.6989212569420578,-0.11397604236205731,725.0
-0.6882552175895381,-0.3624300807696524,-0.7758311036950413,0.0,-0.3718403132753647,-0.11397604236205731,728.0
-0.6882552175895381,-0.3624300807696524,-1.8026927282086087,0.0,-0.3718403132753647,-0.11397604236205731,733.0
-0.6882552175895381,-0.3624300807696524,-0.7682557531085047,0.0,-0.3718403132753647,-0.11397604236205731,734.0
-0.6882552175895381,-0.3624300807696524,-0.3352850396165347,0.0,-0.3718403132753647,-0.11397604236205731,740.0
-0.6882552175895381,-0.3624300807696524,0.5414284395469722,0.0,-0.3718403132753647,-0.11397604236205731,749.0
1.672921794431678,-0.3624300807696524,0.898325552476914,0.0,-0.3718403132753647,-0.11397604236205731,750.0
1.382901360846371,-0.3624300807696524,0.014236018930160877,0.0,-0.3718403132753647,-0.11397604236205731,753.0
-0.6882552175895381,-0.3624300807696524,0.09663941657434534,0.0,-0.3718403132753647,-0.11397604236205731,759.0
-0.6882552175895381,-0.3624300807696524,-1.7783782226571196,0.0,-0.3718403132753647,-0.11397604236205731,764.0
1.672921794431678,-0.3624300807696524,1.5868568200784754,0.0,-0.3718403132753647,-0.11397604236205731,769.0
1.672921794431678,2.759050536113106,1.8265052328101172,0.0,2.6618363087386507,-0.11397604236205731,775.0
-0.6882552175895381,-0.3624300807696524,-0.5173170253074851,0.0,-0.3718403132753647,-0.11397604236205731,776.0
-0.6882552175895381,-0.3624300807696524,-0.9304193007392061,0.0,-0.3718403132753647,-0.11397604236205731,777.0
0.875838917788231,2.759050536113106,-0.6186364798364793,0.0,2.7019811098443176,-0.11397604236205731,778.0
1.7424336221052605,-0.3624300807696524,1.696897202038586,0.0,-0.3718403132753647,-0.11397604236205731,780.0
-0.6882552175895381,-0.3624300807696524,0.418562487852106,0.0,-0.3718403132753647,-0.11397604236205731,788.0
-0.6882552175895381,-0.3624300807696524,-0.5635247758870379,0.0,-0.3718403132753647,-0.11397604236205731,790.0
-0.6882552175895381,-0.3624300807696524,-0.9304193007392061,0.0,-0.3718403132753647,-0.11397604236205731,791.0
-0.6882552175895381,-0.3624300807696524,-0.431373350621981,0.0,-0.3718403132753647,-0.11397604236205731,792.0
0.875838917788231,2.759050536113106,-0.46326543238426166,0.0,2.701481182817465,-0.11397604236205731,796.0
-0.6882552175895381,-0.3624300807696524,-1.5748695584646961,0.0,-0.3718403132753647,-0.11397604236205731,799.0
-0.6882552175895381,-0.3624300807696524,-1.6359971453200195,0.0,-0.3718403132753647,-0.11397604236205731,804.0
-0.6882552175895381,-0.3624300807696524,0.35135194991698065,0.0,-0.3718403132753647,-0.11397604236205731,806.0
-0.6882552175895381,-0.3624300807696524,1.8121465436065973,0.0,-0.3718403132753647,-0.11397604236205731,807.0
1.7424336221052605,-0.3624300807696524,1.876710054597802,0.0,-0.3718403132753647,-0.11397604236205731,816.0
-0.6882552175895381,-0.3624300807696524,1.340899609960785,0.0,-0.3718403132753647,-0.11397604236205731,820.0
1.382901360846371,-0.3624300807696524,0.6384304209617109,0.0,-0.3718403132753647,-0.11397604236205731,825.0
-0.6882552175895381,-0.3624300807696524,0.34454139333065503,0.0,-0.3718403132753647,-0.11397604236205731,826.0
-0.6882552175895381,-0.3624300807696524,-1.3879889983449296,0.0,-0.3718403132753647,-0.11397604236205731,828.0
1.382901360846371,2.759050536113106,0.1420367509871179,0.0,2.701853011293829,-0.11397604236205731,834.0
-0.6882552175895381,-0.3624300807696524,0.20336500462178778,0.0,-0.3718403132753647,-0.11397604236205731,835.0
-0.6882552175895381,-0.3624300807696524,0.5987791580235579,0.0,-0.3718403132753647,-0.11397604236205731,839.0
-0.6882552175895381,-0.3624300807696524,0.0326510942491324,0.0,-0.3718403132753647,-0.11397604236205731,840.0
-0.6882552175895381,-0.3624300807696524,-1.2866014901382399,0.0,-0.3718403132753647,-0.11397604236205731,842.0
1.5826770361193707,2.759050536113106,0.6289734871051506,0.0,2.70134244264415,-0.11397604236205731,854.0
1.7424336221052605,-0.3624300807696524,1.626684995379962,0.0,-0.3718403132753647,-0.11397604236205731,861.0
-0.6882552175895381,2.759050536113106,-1.1674409170820548,0.0,2.7021140312225347,-0.11397604236205731,862.0
-0.6882552175895381,-0.3624300807696524,0.35453447555305095,0.0,-0.3718403132753647,-0.11397604236205731,867.0
-0.6882552175895381,-0.3624300807696524,-1.482895554186413,0.0,-0.3718403132753647,-0.11397604236205731,873.0
-0.6882552175895381,2.759050536113106,1.2474497464118222,0.0,2.7015155062101437,-0.11397604236205731,875.0
-0.6882552175895381,-0.3624300807696524,-0.11087160456782846,0.0,-0.3718403132753647,-0.11397604236205731,876.0
1.382901360846371,-0.3624300807696524,0.2811459763777505,0.0,-0.3718403132753647,-0.11397604236205731,882.0
-0.6882552175895381,-0.3624300807696524,-2.018661836057634,0.0,-0.3718403132753647,-0.11397604236205731,884.0
1.382901360846371,-0.3624300807696524,-0.0640315741356228,0.0,-0.3718403132753647,-0.11397604236205731,887.0
1.382901360846371,-0.3624300807696524,0.39162943300390735,0.0,-0.3718403132753647,-0.11397604236205731,892.0
0.875838917788231,2.759050536113106,0.8418506505412898,0.0,2.701226844398594,-0.11397604236205731,906.0
-0.6882552175895381,-0.3624300807696524,-0.5158091434928261,0.0,-0.3718403132753647,-0.11397604236205731,919.0
-0.6882552175895381,-0.3624300807696524,0.33754855538550427,0.0,-0.3718403132753647,-0.11397604236205731,920.0
-0.6882552175895381,-0.3624300807696524,-0.6776427489003763,0.0,-0.3718403132753647,-0.11397604236205731,927.0
-0.6882552175895381,-0.3624300807696524,1.3458787930119258,0.0,-0.3718403132753647,-0.11397604236205731,929.0
-0.6882552175895381,-0.3624300807696524,-0.7314930320812787,0.0,-0.3718403132753647,-0.11397604236205731,931.0
-0.6882552175895381,-0.3624300807696524,-0.5954238923525658,0.0,-0.3718403132753647,-0.11397604236205731,937.0
-0.6882552175895381,-0.3624300807696524,0.0344943713110096,0.0,-0.3718403132753647,-0.11397604236205731,944.0
-0.6882552175895381,-0.3624300807696524,0.038905940659150616,0.0,-0.3718403132753647,-0.11397604236205731,951.0
1.382901360846371,-0.3624300807696524,1.4727153077651238,0.0,-0.3718403132753647,-0.11397604236205731,956.0
-0.6882552175895381,-0.3624300807696524,-0.562267479962361,0.0,-0.3718403132753647,-0.11397604236205731,958.0
-0.6882552175895381,-0.3624300807696524,-0.7318584230260823,0.0,-0.3718403132753647,-0.11397604236205731,962.0
-0.6882552175895381,-0.3624300807696524,-1.172838261291023,0.0,-0.3718403132753647,-0.11397604236205731,964.0
1.382901360846371,-0.3624300807696524,0.10427756367881076,0.0,-0.3718403132753647,-0.11397604236205731,966.0
1.382901360846371,-0.3624300807696524,0.7963496657802713,0.0,-0.3718403132753647,-0.11397604236205731,967.0
-0.6882552175895381,-0.3624300807696524,0.2035233034921951,0.0,-0.3718403132753647,-0.11397604236205731,968.0
1.382901360846371,-0.3624300807696524,1.2443593479491095,0.0,-0.3718403132753647,-0.11397604236205731,969.0
-0.6882552175895381,-0.3624300807696524,-0.6269256517580029,0.0,-0.3718403132753647,-0.11397604236205731,972.0
-0.6882552175895381,-0.3624300807696524,-1.0695222524568613,0.0,-0.3718403132753647,-0.11397604236205731,974.0
1.382901360846371,-0.3624300807696524,0.8193110282288815,0.0,-0.3718403132753647,-0.11397604236205731,975.0
1.672921794431678,-0.3624300807696524,1.495228321049865,0.0,-0.3718403132753647,-0.11397604236205731,981.0
